sample_id,status,analysis_available,target_satisfied,elapsed_seconds,runtime_report_level,runtime_ratio_to_reference,constraint_violation,tracking_error,total_loss,main_peak_freq_hz,bandwidth_3db_hz,main_peak_s21_db,best_s11_db,high_side_zero_freq_hz,high_side_zero_s21_db,center_freq_error_hz,bandwidth_error_hz,insertion_loss_error_db,return_loss_error_db,high_side_zero_freq_error_hz,high_side_zero_depth_error_db,var_outer_resonator_width,var_middle_resonator_width,var_adjacent_coupling_gap,var_cross_coupling_gap,var_feed_offset
sample_0146,ANALYZED,True,False,62.922847800000454,ok,1.002570814926789,4.062404730771717,6.862404730771717,5.778005913464646,901000000.0,10533453.52308774,-3.522056241528774,-9.679170565258449,1050000000.0,-27.140644022083684,-4000000.0,-29466546.47691226,1.522056241528774,5.320829434741551,100000000.0,-7.140644022083684,12.0,23.25,0.4,1.75,4.6499999999999995
sample_0147,ANALYZED,True,False,62.898123699997086,ok,1.002061258481994,4.66761577832438,7.267615778324379,6.484519722905475,902000000.0,9162729.217317462,-4.258307044925735,-8.178972336101127,1050000000.0,-31.628012375883053,-3000000.0,-30837270.782682538,2.2583070449257354,6.821027663898873,100000000.0,-11.628012375883053,12.0,23.25,0.44999999999999996,1.75,4.6
sample_0148,ANALYZED,True,False,63.03958469999998,ok,1.0041990915806047,4.719127716696578,7.3191277166965785,6.548909645870722,902000000.0,9048579.255345225,-4.324882484433484,-8.076833999784617,1050000000.0,-31.760156278938837,-3000000.0,-30951420.744654775,2.324882484433484,6.923166000215383,100000000.0,-11.760156278938837,12.0,23.25,0.44999999999999996,1.8,4.699999999999999
sample_0149,ANALYZED,True,False,62.9065171000002,ok,1.0020385995998518,4.065810305050844,7.065810305050844,5.8322628813135555,898000000.0,10423231.554026604,-3.613141928446651,-9.276562556547315,1026000000.0,-26.75384598098767,-7000000.0,-29576768.445973396,1.6131419284466508,5.723437443452685,76000000.0,-6.75384598098767,12.0,23.3,0.4,1.9000000000000001,4.6499999999999995
sample_0150,ANALYZED,True,False,62.67569379999986,ok,0.9983211951509272,4.7350222939426265,7.7350222939426265,6.668777867428283,900000000.0,8943500.373203278,-4.347217983659847,-8.163549908504539,1050000000.0,-32.259807791270916,-5000000.0,-31056499.626796722,2.3472179836598466,6.836450091495461,100000000.0,-12.259807791270916,12.0,23.3,0.49999999999999994,1.85,4.699999999999999
sample_0151,ANALYZED,True,False,63.165061399999104,ok,1.0061569545851323,5.283221555552842,8.083221555552843,7.304026944441053,901000000.0,7845142.657390952,-5.093991709835154,-7.1889005043845895,1050000000.0,-33.10299777424105,-4000000.0,-32154857.342609048,3.093991709835154,7.8110994956154105,100000000.0,-13.102997774241047,12.0,23.3,0.5499999999999999,1.9500000000000002,4.699999999999999
sample_0152,ANALYZED,True,False,62.00228920000154,ok,0.9875949623111967,5.145950740685464,8.145950740685464,7.18243842585683,913000000.0,9472131.412979722,-4.091186286758342,-8.286438920936028,1050000000.0,-31.266028786968047,8000000.0,-30527868.587020278,2.091186286758342,6.713561079063972,100000000.0,-11.266028786968047,12.05,22.85,0.49999999999999994,1.7,4.699999999999999
sample_0153,ANALYZED,True,False,62.26290829999925,ok,0.9917865479782705,5.094606172827455,8.094606172827456,7.11825771603432,913000000.0,9586467.082221985,-4.059659434787161,-8.648652545158896,1050000000.0,-29.292291408866973,8000000.0,-30413532.917778015,2.059659434787161,6.351347454841104,100000000.0,-9.292291408866973,12.05,22.85,0.5499999999999999,1.8,4.75
sample_0154,ANALYZED,True,False,62.28159539999979,ok,0.9921245804601656,3.601168379214816,6.401168379214816,5.2014604740185195,909000000.0,10793365.330851793,-3.4416773948124546,-9.905006776593448,1030999999.9999999,-25.837626437247224,4000000.0,-29206634.669148207,1.4416773948124546,5.0949932234065525,80999999.99999988,-5.8376264372472235,12.05,22.9,0.44999999999999996,1.85,4.75
sample_0155,ANALYZED,True,False,61.771727100000135,ok,0.9841160746172671,4.804736913069838,7.804736913069838,6.755921141337297,911000000.0,9230621.056998968,-4.186643613752419,-8.48284182159713,1050000000.0,-30.326349990125173,6000000.0,-30769378.943001032,2.186643613752419,6.51715817840287,100000000.0,-10.326349990125173,12.05,22.9,0.49999999999999994,1.75,4.699999999999999
sample_0156,ANALYZED,True,False,63.73399529999733,ok,1.0154950998015382,5.351493058976927,8.351493058976926,7.439366323721158,912000000.0,8479874.095720172,-4.653546819720294,-7.909394119668045,1050000000.0,-34.993488516812334,7000000.0,-31520125.904279828,2.653546819720294,7.090605880331955,100000000.0,-14.993488516812334,12.05,22.9,0.5499999999999999,1.8,4.5
sample_0157,ANALYZED,True,False,63.07881020000059,ok,1.004939864884433,4.901197699115832,7.7011976991158315,6.826497123894789,909000000.0,8575210.534524918,-4.566993676770684,-7.871671287255273,1050000000.0,-35.35375322664674,4000000.0,-31424789.465475082,2.566993676770684,7.128328712744727,100000000.0,-15.353753226646738,12.05,22.95,0.6,1.85,4.55
sample_0158,ANALYZED,True,False,62.64854380000179,ok,0.997969943364959,3.4390713010966456,5.839071301096646,4.898839126370807,907000000.0,10729006.168109298,-3.479733893315098,-9.71842543124957,1020999999.9999999,-25.177447030070724,2000000.0,-29270993.831890702,1.4797338933150979,5.281574568750431,70999999.99999988,-5.177447030070724,12.05,23.0,0.44999999999999996,1.9500000000000002,4.55
sample_0159,ANALYZED,True,False,62.914371999999275,ok,1.0023201182220085,4.290130287771508,6.890130287771509,6.012662859714386,908000000.0,9157284.2552737,-4.212242511397795,-8.40393813600025,1032999999.9999999,-28.155761841160498,3000000.0,-30842715.7447263,2.212242511397795,6.596061863999751,82999999.99999988,-8.155761841160498,12.05,23.0,0.49999999999999994,1.9500000000000002,4.75
sample_0160,ANALYZED,True,False,63.76354050000009,ok,1.0157314606494101,5.0967427853980505,7.89674278539805,7.070928481747563,909000000.0,8235245.297276974,-4.8167486040625604,-7.321604803582991,1050000000.0,-33.13968818426246,4000000.0,-31764754.702723026,2.8167486040625604,7.678395196417009,100000000.0,-13.13968818426246,12.05,23.0,0.5499999999999999,1.9000000000000001,4.6
sample_0161,ANALYZED,True,False,62.414588799998455,ok,0.9942026683233882,4.49917160793005,7.0991716079300495,6.273964509912562,908000000.0,9419460.251078606,-4.057456591555569,-8.81415994109812,1050000000.0,-30.22861358939511,3000000.0,-30580539.748921394,2.057456591555569,6.18584005890188,100000000.0,-10.22861358939511,12.05,23.05,0.44999999999999996,1.8,4.5
sample_0162,ANALYZED,True,False,63.16327300000194,ok,1.0061694040293971,3.708760399766753,5.908760399766753,5.185950499708441,906000000.0,10833850.484333992,-3.457750330415237,-9.850945755111995,1036000000.0,-26.18501176568737,1000000.0,-29166149.515666008,1.4577503304152368,5.149054244888005,86000000.0,-6.185011765687371,12.05,23.05,0.44999999999999996,1.8,4.6499999999999995
sample_0163,ANALYZED,True,False,62.6316375000024,ok,0.9976600394420464,4.600066228306434,7.200066228306435,6.400082785383043,908000000.0,9249117.851453424,-4.174237743472543,-8.432112874267418,1050000000.0,-30.24735518878075,3000000.0,-30750882.148546576,2.174237743472543,6.567887125732582,100000000.0,-10.247355188780752,12.05,23.05,0.49999999999999994,1.85,4.699999999999999
sample_0164,ANALYZED,True,False,63.08743150000009,ok,1.004961274791738,4.606502275117936,7.206502275117936,6.40812784389742,908000000.0,9222796.006559014,-4.161696270350028,-8.280993891017639,1050000000.0,-28.927857986253557,3000000.0,-30777203.993440986,2.1616962703500278,6.719006108982361,100000000.0,-8.927857986253557,12.05,23.05,0.49999999999999994,1.9000000000000001,4.6
sample_0165,ANALYZED,True,False,63.32775940000283,ok,1.0087485728084442,5.206523213222178,8.006523213222179,7.208154016527724,909000000.0,8082983.969398022,-4.991430373587596,-7.213403649477263,1050000000.0,-31.78366365607038,4000000.0,-31917016.03060198,2.991430373587596,7.786596350522737,100000000.0,-11.783663656070381,12.05,23.05,0.5499999999999999,1.9500000000000002,4.699999999999999
sample_0166,ANALYZED,True,False,62.98344459999862,ok,1.0032231615726124,4.5532941653980386,6.5532941653980386,6.191617706747548,905000000.0,9320851.51916027,-4.0950656613040906,-8.432302700069696,1050000000.0,-32.82900693591374,0.0,-30679148.48083973,2.0950656613040906,6.567697299930304,100000000.0,-12.829006935913739,12.05,23.1,0.49999999999999994,1.7,4.75
sample_0167,ANALYZED,True,False,61.997551000000385,ok,0.9874436782681424,4.443517353717284,6.443517353717284,6.054396692146605,905000000.0,9561788.181520939,-3.9781295411696735,-8.840528980731884,1050000000.0,-30.616230052259013,0.0,-30438211.81847906,1.9781295411696735,6.159471019268116,100000000.0,-10.616230052259013,12.05,23.1,0.49999999999999994,1.75,4.449999999999999
sample_0168,ANALYZED,True,False,62.767533100002765,ok,0.9997840448488228,4.50949711396463,6.50949711396463,6.136871392455788,905000000.0,9361061.752167702,-4.070777319190182,-8.84678055620536,1050000000.0,-30.580302607504592,0.0,-30638938.2478323,2.0707773191901824,6.15321944379464,100000000.0,-10.580302607504592,12.05,23.1,0.5499999999999999,1.8,4.6499999999999995
sample_0169,ANALYZED,True,False,63.860932100000355,ok,1.017241486583993,4.498037370075345,6.498037370075345,6.122546712594181,905000000.0,9410632.952440381,-4.044912313165043,-8.750332368947083,1050000000.0,-30.316696914177797,0.0,-30589367.04755962,2.0449123131650433,6.249667631052917,100000000.0,-10.316696914177797,12.05,23.1,0.5499999999999999,1.85,4.6499999999999995
sample_0170,ANALYZED,True,False,63.23288930000126,ok,1.007196407274931,5.036610232053482,7.236610232053481,6.845762790066852,906000000.0,8287139.424143434,-4.751323460449393,-7.655063336353072,1050000000.0,-36.131715150518716,1000000.0,-31712860.575856566,2.7513234604493926,7.344936663646928,100000000.0,-16.131715150518716,12.05,23.1,0.6,1.85,4.75
sample_0171,ANALYZED,True,False,63.01373700000113,ok,1.0036286150190363,3.7121645066233966,6.512164506623397,5.340205633279246,901000000.0,10666441.026993155,-3.4882276425818937,-9.679578179523517,1034000000.0,-26.605487507513516,-4000000.0,-29333558.973006845,1.4882276425818937,5.320421820476483,84000000.0,-6.605487507513516,12.05,23.15,0.4,1.85,4.6499999999999995
sample_0172,ANALYZED,True,False,63.083998000001884,ok,1.0046705428396578,4.656227855489785,7.256227855489785,6.470284819362231,902000000.0,9068204.135353684,-4.238908318666168,-8.346088354618955,1050000000.0,-31.21916144464851,-3000000.0,-30931795.864646316,2.2389083186661676,6.653911645381045,100000000.0,-11.21916144464851,12.05,23.15,0.49999999999999994,1.85,4.699999999999999
sample_0173,ANALYZED,True,False,62.8807541999995,ok,1.0014182694832878,4.556294967071422,7.156294967071422,6.345368708839278,902000000.0,9328404.16587925,-4.092860398033276,-8.35942223035936,1050000000.0,-33.64174968671676,-3000000.0,-30671595.83412075,2.0928603980332756,6.64057776964064,100000000.0,-13.641749686716757,12.05,23.2,0.49999999999999994,1.7,4.5
sample_0174,ANALYZED,True,False,62.6456079999989,ok,0.9976580370107418,5.172545318324293,7.372545318324293,7.015681647905366,904000000.0,8225404.664413691,-4.947369241320431,-7.178982538418311,1050000000.0,-37.63277114376094,-1000000.0,-31774595.33558631,2.9473692413204313,7.821017461581689,100000000.0,-17.63277114376094,12.05,23.2,0.5499999999999999,1.75,4.6
sample_0175,ANALYZED,True,False,63.22911849999946,ok,1.0069662050781143,3.983905682471453,6.7839056824714525,5.679882103089316,901000000.0,10733323.75641191,-3.4464241694484086,-9.989610399173404,1050000000.0,-26.664008082941383,-4000000.0,-29266676.24358809,1.4464241694484086,5.010389600826596,100000000.0,-6.664008082941383,12.05,23.25,0.44999999999999996,1.8,4.55
sample_0176,ANALYZED,True,False,62.98046809999869,ok,1.0029908269812537,4.668459703572891,7.268459703572891,6.485574629466114,902000000.0,9152123.745197296,-4.240454494523171,-8.04832753753447,1050000000.0,-29.60698456684637,-3000000.0,-30847876.254802704,2.2404544945231706,6.951672462465529,100000000.0,-9.606984566846371,12.05,23.25,0.5499999999999999,1.9000000000000001,4.75
sample_0177,ANALYZED,True,False,63.82556499999919,ok,1.0163788968766319,4.996622027766344,7.396622027766344,6.84577753470793,903000000.0,8523230.75156653,-4.696988900057335,-7.493240206585053,1050000000.0,-37.558392874368124,-2000000.0,-31476769.24843347,2.6969889000573346,7.506759793414947,100000000.0,-17.558392874368124,12.05,23.25,0.6,1.75,4.449999999999999
sample_0178,ANALYZED,True,False,62.807528600002115,ok,1.0000980312976835,5.270088039324668,7.4700880393246685,7.137610049155835,904000000.0,7956876.129414201,-5.078623596681517,-7.103042191120052,1050000000.0,-32.65618009866522,-1000000.0,-32043123.8705858,3.078623596681517,7.896957808879948,100000000.0,-12.656180098665217,12.05,23.25,0.6,1.9500000000000002,4.699999999999999
sample_0179,ANALYZED,True,False,62.6771570000019,ok,0.9979731794595894,3.655511100759946,6.655511100759946,5.319388875949932,899000000.0,10632514.235958695,-3.5423410328827085,-9.486119881283049,1018999999.9999999,-25.826491013525356,-6000000.0,-29367485.764041305,1.5423410328827085,5.513880118716951,68999999.99999988,-5.826491013525356,12.05,23.3,0.4,1.9500000000000002,4.449999999999999
sample_0180,ANALYZED,True,False,62.69799360000252,ok,0.9983538815070518,4.830616630831666,7.830616630831666,6.788270788539583,899000000.0,9185911.556937337,-4.209575543794574,-8.333699780578307,1050000000.0,-31.445935709093824,-6000000.0,-30814088.443062663,2.209575543794574,6.666300219421693,100000000.0,-11.445935709093824,12.05,23.3,0.49999999999999994,1.85,4.75
sample_0181,ANALYZED,True,False,62.922548300000926,ok,1.001998967495585,4.569202542348955,7.569202542348955,6.461503177936193,900000000.0,9319444.693621516,-4.134245154963717,-8.48963348656129,1050000000.0,-31.764189323469814,-5000000.0,-30680555.306378484,2.1342451549637174,6.51036651343871,100000000.0,-11.764189323469814,12.05,23.3,0.5499999999999999,1.75,4.55
sample_0182,ANALYZED,True,False,63.081451500002004,ok,1.0044597656171776,5.207599967885768,8.007599967885767,7.20949995985721,901000000.0,8158970.954614282,-4.982058996778331,-7.012986525629548,1050000000.0,-44.65091110168656,-4000000.0,-31841029.04538572,2.9820589967783313,7.987013474370452,100000000.0,-24.65091110168656,12.05,23.3,0.6,1.7,4.699999999999999
sample_0183,ANALYZED,True,False,62.36615069999971,ok,0.9930212007658982,5.03674249435992,8.03674249435992,7.0459281179499005,913000000.0,9704745.138481975,-3.975296873827614,-8.706471430585337,1050000000.0,-28.986284284501778,8000000.0,-30295254.861518025,1.975296873827614,6.293528569414663,100000000.0,-8.986284284501778,12.1,22.8,0.44999999999999996,1.85,4.5
sample_0184,ANALYZED,True,False,61.81043050000153,ok,0.9842210199098925,5.068882357056272,8.068882357056271,7.08610294632034,913000000.0,9593831.867218733,-4.013462232303722,-8.676983585605734,1050000000.0,-29.019008678424054,8000000.0,-30406168.132781267,2.0134622323037217,6.3230164143942655,100000000.0,-9.019008678424054,12.1,22.8,0.5499999999999999,1.75,4.75
sample_0185,ANALYZED,True,False,62.246542499997304,ok,0.9912340329542316,5.925500492959461,8.925500492959461,8.156875616199326,915000000.0,8672847.913037777,-4.611014584497293,-7.690830119781112,1050000000.0,-34.02334045770763,10000000.0,-31327152.086962223,2.611014584497293,7.309169880218888,100000000.0,-14.023340457707633,12.1,22.8,0.5499999999999999,1.85,4.5
sample_0186,ANALYZED,True,False,62.635974600001646,ok,0.997504621005409,5.858538465823438,8.858538465823438,8.073173082279297,915000000.0,8832011.229141474,-4.522172084451574,-7.790196802323024,1050000000.0,-33.77580712346073,10000000.0,-31167988.770858526,2.522172084451574,7.209803197676976,100000000.0,-13.77580712346073,12.1,22.8,0.6,1.85,4.55
sample_0187,ANALYZED,True,False,61.70580490000066,ok,0.9827064122591668,4.9789235426365375,7.978923542636538,6.9736544282956725,913000000.0,9778614.844551086,-3.892229840745986,-8.839948399220196,1050000000.0,-30.63159153278129,8000000.0,-30221385.155448914,1.892229840745986,6.160051600779804,100000000.0,-10.63159153278129,12.1,22.85,0.49999999999999994,1.7,4.6499999999999995
sample_0188,ANALYZED,True,False,62.6717736999999,ok,0.99810549267821,5.676189302369642,8.676189302369641,7.845236627962052,914000000.0,8771785.56754601,-4.532567351401523,-7.693737248647782,1050000000.0,-37.496576551160764,9000000.0,-31228214.43245399,2.5325673514015232,7.306262751352218,100000000.0,-17.496576551160764,12.1,22.85,0.6,1.7,4.6499999999999995
sample_0189,ANALYZED,True,False,62.71959209999841,ok,0.9989437279982167,5.970761377140146,8.970761377140146,8.213451721425184,915000000.0,8624355.675509214,-4.674475999911217,-7.560615828968114,1050000000.0,-33.861195502148824,10000000.0,-31375644.324490786,2.674475999911217,7.439384171031886,100000000.0,-13.861195502148824,12.1,22.85,0.6,1.75,4.75
sample_0190,ANALYZED,True,False,48.3156201999991,ok,0.769588731740876,3.627760026034213,6.427760026034212,5.234700032542766,909000000.0,10832245.354682326,-3.395343530374093,-10.000308055269016,1034000000.0,-25.64740199527888,4000000.0,-29167754.645317674,1.395343530374093,4.9996919447309836,84000000.0,-5.64740199527888,12.1,22.9,0.4,1.85,4.5
sample_0191,ANALYZED,True,False,62.482654899999034,ok,0.9952868939754995,3.4284761136783644,6.228476113678364,4.985595142097956,909000000.0,10649505.81711173,-3.519602093161627,-9.69561526786911,1018999999.9999999,-24.950973083608368,4000000.0,-29350494.18288827,1.5196020931616272,5.30438473213089,68999999.99999988,-4.950973083608368,12.1,22.9,0.4,1.9500000000000002,4.75
sample_0192,ANALYZED,True,False,62.917201600001135,ok,1.0022495705228676,4.492903760035739,7.092903760035739,6.266129700044674,908000000.0,9488589.34322226,-4.038993925604935,-8.666014026667531,1050000000.0,-29.963642739891846,3000000.0,-30511410.65677774,2.0389939256049354,6.333985973332469,100000000.0,-9.963642739891846,12.1,22.95,0.44999999999999996,1.85,4.5
sample_0193,ANALYZED,True,False,62.85142319999795,ok,1.0011610082635363,4.529479175897295,7.129479175897296,6.311848969871619,908000000.0,9482541.654294014,-4.0796016679937,-8.431012390052295,1050000000.0,-32.128806375501,3000000.0,-30517458.345705986,2.0796016679936997,6.568987609947705,100000000.0,-12.128806375501,12.1,22.95,0.49999999999999994,1.7,4.6
sample_0194,ANALYZED,True,False,63.132281799997145,ok,1.0055938945055352,5.0804834261065706,7.88048342610657,7.050604282633213,909000000.0,8234131.117738366,-4.811469484928349,-7.527573068756505,1050000000.0,-35.58143963461678,4000000.0,-31765868.882261634,2.811469484928349,7.472426931243495,100000000.0,-15.581439634616778,12.1,23.05,0.5499999999999999,1.85,4.699999999999999
sample_0195,ANALYZED,True,False,62.52707609999925,ok,0.9958774987020846,5.100427744618102,7.300427744618102,6.9255346807726275,906000000.0,8211977.904751182,-4.8334089999188965,-7.426184472993419,1050000000.0,-33.4608248352728,1000000.0,-31788022.09524882,2.8334089999188965,7.573815527006581,100000000.0,-13.460824835272803,12.1,23.1,0.5499999999999999,1.9000000000000001,4.6
sample_0196,ANALYZED,True,False,63.84649520000312,ok,1.0169701447208421,5.078293871565497,7.278293871565497,6.897867339456871,906000000.0,8219304.532702446,-4.801240448875045,-7.505938494026712,1050000000.0,-41.31428152215702,1000000.0,-31780695.467297554,2.8012404488750446,7.494061505973288,100000000.0,-21.314281522157017,12.1,23.1,0.6,1.7,4.699999999999999
sample_0197,ANALYZED,True,False,63.62007520000043,ok,1.0132858484552698,3.503804617703233,6.303804617703233,5.079755772129041,901000000.0,10564232.737873554,-3.5143718751658453,-9.554370691385012,1022000000.0,-26.006496750030564,-4000000.0,-29435767.262126446,1.5143718751658453,5.445629308614988,72000000.0,-6.006496750030564,12.1,23.25,0.44999999999999996,1.9000000000000001,4.6499999999999995
sample_0198,ANALYZED,True,False,61.75361199999679,ok,0.9834829252633058,3.7802480149860265,6.780248014986026,5.475310018732533,912000000.0,11046813.89780438,-3.373880132417359,-9.630159921633227,1022000000.0,-24.55028728471405,7000000.0,-28953186.10219562,1.373880132417359,5.369840078366773,72000000.0,-4.550287284714049,12.15,22.8,0.4,1.9000000000000001,4.6499999999999995
sample_0199,ANALYZED,True,False,62.529727000001,ok,0.9959197199577026,4.963302816804861,7.963302816804861,6.954128521006076,913000000.0,9820691.0759089,-3.8607552698287284,-8.775085657779206,1050000000.0,-30.369332449887786,8000000.0,-30179308.9240911,1.8607552698287284,6.224914342220794,100000000.0,-10.369332449887786,12.15,22.8,0.49999999999999994,1.7,4.6499999999999995
sample_0200,ANALYZED,True,False,61.88584550000087,ok,0.9857402048014766,3.696011785152214,6.696011785152214,5.370014731440268,911000000.0,11062152.266543865,-3.41546414915375,-9.682575941554084,1026999999.9999999,-25.085788551251603,6000000.0,-28937847.733456135,1.4154641491537499,5.317424058445916,76999999.99999988,-5.0857885512516035,12.15,22.85,0.4,1.85,4.6
sample_0201,ANALYZED,True,False,61.368630299999495,ok,0.9775415839255283,3.88328097633761,6.883280976337609,5.604101220422012,912000000.0,11391661.97102046,-3.248084254174043,-10.223924304710488,1034000000.0,-24.824041509591556,7000000.0,-28608338.02897954,1.2480842541740431,4.776075695289512,84000000.0,-4.824041509591556,12.15,22.85,0.44999999999999996,1.75,4.449999999999999
sample_0202,ANALYZED,True,False,62.44397829999798,ok,0.9947112846943769,4.9751181918185585,7.9751181918185585,6.968897739773198,913000000.0,9749029.1411165,-3.9090740722810127,-9.067738953154471,1050000000.0,-28.573967147985222,8000000.0,-30250970.8588835,1.9090740722810127,5.932261046845529,100000000.0,-8.573967147985222,12.15,22.85,0.49999999999999994,1.8,4.6499999999999995
sample_0203,ANALYZED,True,False,62.37782460000017,ok,0.9937243552913936,3.931937491660563,6.131937491660563,5.464921864575704,906000000.0,10993350.821059227,-3.358876573888072,-9.722485697663254,1050000000.0,-26.69778226098025,1000000.0,-29006649.178940773,1.3588765738880721,5.277514302336746,100000000.0,-6.697782260980251,12.15,22.95,0.44999999999999996,1.7,4.6499999999999995
sample_0204,ANALYZED,True,False,63.24329179999768,ok,1.0075796940949857,4.148128783157947,6.748128783157947,5.8351609789474335,908000000.0,9319211.11628151,-4.106988717869292,-8.601666962228226,1030000000.0,-27.52223792527003,3000000.0,-30680788.88371849,2.1069887178692923,6.398333037771774,80000000.0,-7.52223792527003,12.15,22.95,0.49999999999999994,1.9500000000000002,4.5
sample_0205,ANALYZED,True,False,62.109262599999056,ok,0.9894459662642318,4.348318472031441,6.748318472031441,6.035398090039301,907000000.0,9934047.766588926,-3.8628129836590137,-8.845248647087594,1050000000.0,-29.031018560886537,2000000.0,-30065952.233411074,1.8628129836590137,6.154751352912406,100000000.0,-9.031018560886537,12.15,22.95,0.5499999999999999,1.85,4.449999999999999
sample_0206,ANALYZED,True,False,62.749952699999994,ok,0.9997199125226929,3.464520449540024,5.664520449540024,4.88065056192503,906000000.0,10955374.746515512,-3.371740234189182,-9.987182893545201,1026999999.9999999,-25.45926987758902,1000000.0,-29044625.253484488,1.3717402341891818,5.012817106454799,76999999.99999988,-5.459269877589019,12.15,23.0,0.44999999999999996,1.85,4.6499999999999995
sample_0207,ANALYZED,True,False,63.16101139999955,ok,1.0063171848212227,4.954653992125514,7.7546539921255135,6.8933174901568925,909000000.0,8473412.926876783,-4.639258967992205,-7.76451298774366,1050000000.0,-35.33720340210698,4000000.0,-31526587.073123217,2.6392589679922054,7.23548701225634,100000000.0,-15.33720340210698,12.15,23.0,0.6,1.75,4.6499999999999995
sample_0208,ANALYZED,True,False,63.16244699999879,ok,1.0062916906319521,3.880920572090369,6.080920572090369,5.401150715112961,906000000.0,11147869.051116467,-3.3032421899746813,-9.838704266779875,1050000000.0,-26.533075254804146,1000000.0,-28852130.948883533,1.3032421899746813,5.1612957332201255,100000000.0,-6.533075254804146,12.15,23.05,0.4,1.7,4.55
sample_0209,ANALYZED,True,False,62.66128029999891,ok,0.9982400118494923,4.148128783157947,6.748128783157947,5.8351609789474335,908000000.0,9319211.11628151,-4.106988717869292,-8.601666962228226,1030000000.0,-27.52223792527003,3000000.0,-30680788.88371849,2.1069887178692923,6.398333037771774,80000000.0,-7.52223792527003,12.15,23.05,0.44999999999999996,1.9500000000000002,4.5
sample_0210,ANALYZED,True,False,62.38539379999929,ok,0.9939118317842022,4.848668025926852,7.6486680259268525,6.760835032408565,909000000.0,8677545.348862171,-4.496619092108763,-7.978304778619684,1050000000.0,-35.38708246606902,4000000.0,-31322454.65113783,2.496619092108763,7.021695221380316,100000000.0,-15.387082466069018,12.15,23.05,0.6,1.75,4.449999999999999
sample_0211,ANALYZED,True,False,62.89419419999831,ok,1.0020661013186691,5.093230167863617,7.893230167863617,7.066537709829522,909000000.0,8216105.928486943,-4.829503203315126,-7.498662614178773,1050000000.0,-31.071373635701583,4000000.0,-31783894.071513057,2.8295032033151264,7.501337385821227,100000000.0,-11.071373635701583,12.15,23.05,0.6,1.9500000000000002,4.6
sample_0212,ANALYZED,True,False,62.83259470000121,ok,1.001036548622913,3.482157362205861,5.682157362205861,4.902696702757326,904000000.0,10757366.863137007,-3.511413853337018,-9.267193172234178,1020999999.9999999,-25.53673329987982,-1000000.0,-29242633.136862993,1.511413853337018,5.732806827765822,70999999.99999988,-5.53673329987982,12.15,23.1,0.4,1.9000000000000001,4.5
sample_0213,ANALYZED,True,False,63.183969000001525,ok,1.0065668250200208,3.4508153022499997,5.650815302249999,4.863519127812499,904000000.0,10463422.203840971,-3.5845770941639765,-9.52696536671834,1016999999.9999999,-25.5388418166557,-1000000.0,-29536577.79615903,1.5845770941639765,5.47303463328166,66999999.99999988,-5.538841816655701,12.15,23.1,0.44999999999999996,1.9500000000000002,4.75
sample_0214,ANALYZED,True,False,62.775812299998506,ok,0.9999972871790361,4.48127799918921,6.48127799918921,6.1015974989865125,905000000.0,9501988.02469027,-4.025871372273672,-8.721883267178978,1050000000.0,-29.929019655566975,0.0,-30498011.97530973,2.025871372273672,6.278116732821022,100000000.0,-9.929019655566975,12.15,23.1,0.49999999999999994,1.85,4.5
sample_0215,ANALYZED,True,False,63.65918790000069,ok,1.0140705348052554,4.469701517567452,6.469701517567452,6.087126896959314,905000000.0,9553789.204896212,-4.01222090360211,-8.715450206159726,1050000000.0,-29.771677719761314,0.0,-30446210.79510379,2.0122209036021097,6.284549793840274,100000000.0,-9.771677719761314,12.15,23.1,0.49999999999999994,1.85,4.6499999999999995
sample_0216,ANALYZED,True,False,63.4108292000019,ok,1.0101128898936862,3.4624496048632754,6.262449604863275,5.028062006079094,901000000.0,10640264.355917215,-3.5021827430172277,-9.369229965804257,1020000000.0,-25.787490121124694,-4000000.0,-29359735.644082785,1.5021827430172277,5.630770034195743,70000000.0,-5.787490121124694,12.15,23.15,0.44999999999999996,1.9000000000000001,4.6499999999999995
sample_0217,ANALYZED,True,False,63.053502700000536,ok,1.0043799348314868,4.656227855489785,7.256227855489785,6.470284819362231,902000000.0,9068204.135353684,-4.238908318666168,-8.346088354618955,1050000000.0,-31.21916144464851,-3000000.0,-30931795.864646316,2.2389083186661676,6.653911645381045,100000000.0,-11.21916144464851,12.15,23.15,0.49999999999999994,1.75,4.699999999999999
sample_0218,ANALYZED,True,False,62.95951520000017,ok,1.0028420054057268,4.4428340227198975,7.042834022719897,6.203542528399872,902000000.0,9569816.684008956,-3.9499296653296447,-8.627237123160448,1050000000.0,-32.94837812575582,-3000000.0,-30430183.315991044,1.9499296653296447,6.372762876839552,100000000.0,-12.948378125755823,12.15,23.2,0.49999999999999994,1.7,4.55
sample_0219,ANALYZED,True,False,62.89103549999709,ok,1.001674331042674,4.570143177196415,7.170143177196415,6.3626789714955185,902000000.0,9215074.144517422,-4.139395465569681,-8.670707117050245,1050000000.0,-30.818547925491874,-3000000.0,-30784925.85548258,2.139395465569681,6.329292882949755,100000000.0,-10.818547925491874,12.15,23.2,0.49999999999999994,1.8,4.6
